Time,Pos_mocap_X,Pos_mocap_Y,Pos_mocap_Z
42.705,1.39927575802717,0.776790476601885,0.224694635956629
42.71,1.39789002695894,0.777320129592576,0.224707295161736
42.715,1.39673735788069,0.777748878623781,0.224672019017616
42.72,1.39573512433164,0.778132465617653,0.224599697128835
42.725,1.39537286106924,0.778267219074321,0.224594631852642
42.73,1.39503846602191,0.778391136798963,0.224592495340148
42.735,1.39470407097459,0.778515054523605,0.224590358827654
42.74,1.39436967592726,0.778638972248248,0.224588222315161
42.745,1.39403528087993,0.77876288997289,0.224586085802667
42.75,1.38556809611065,0.783055645314276,0.224073931771054
42.755,1.38363686043819,0.784036751362913,0.223951270370672
42.76,1.3819087831225,0.784830675279138,0.223775424125954
42.765,1.380344577936,0.785598373917722,0.223568370047287
42.77,1.37873387640052,0.786514870669609,0.223378277767382
42.775,1.3767388639011,0.787613997141088,0.223231079895933
42.78,1.37454087231145,0.788688288479521,0.223073625256926
42.785,1.3726539345067,0.789694195023295,0.222822606038796
42.79,1.37077429296623,0.790617476902587,0.222450284182205
42.795,1.3686489100435,0.79178005186915,0.222198768671138
42.8,1.36645112615755,0.793006445892068,0.221941621216108
42.805,1.36402945371976,0.794271805124539,0.221596912390883
42.81,1.3616255702786,0.795527202713589,0.221219705882376
42.815,1.35937013266782,0.796662163333149,0.220846580778483
42.82,1.35712211651429,0.7979393568255,0.220484568091665
42.825,1.35469224690218,0.799433007561661,0.220216005225229
42.83,1.35209100094108,0.800817794872107,0.220128176080232
42.835,1.3496115679083,0.802033861069319,0.220166054588832
42.84,1.34763267120932,0.803049116265393,0.220230202712361
42.845,1.34575450779645,0.804375518335168,0.220480790203323
42.85,1.34365805193928,0.805591268827823,0.22082413802908
42.855,1.3412089126494,0.806777340558715,0.221329703865799
42.86,1.33899107020658,0.807937203064387,0.221848710268396
42.865,1.33725224103071,0.808991987702387,0.222324619991586
42.87,1.33558462994959,0.810137372362221,0.22280475634516
42.875,1.33368768698859,0.81139518087541,0.223279163572286
42.88,1.33166867353568,0.81246455307272,0.223702840702331
42.885,1.32882768307364,0.814043030070691,0.224255545905303
42.89,1.32688729952496,0.815363175399811,0.224648687264955
42.895,1.32532483915717,0.81652783403435,0.225015311657261
42.9,1.32332350246229,0.817828992514359,0.225453690764276
42.905,1.32141447624223,0.818964161589429,0.225811645795154
42.91,1.32059033107033,0.819435075220114,0.225950903207705
42.915,1.32039283402108,0.819538095001353,0.225973568742127
42.92,1.32019533697182,0.819641114782593,0.225996234276549
42.925,1.31999783992256,0.819744134563832,0.226018899810972
42.93,1.3198003428733,0.819847154345072,0.226041565345394
42.935,1.31960284582405,0.819950174126312,0.226064230879816
42.94,1.31940534877479,0.820053193907551,0.226086896414239
42.945,1.31920785172553,0.820156213688791,0.226109561948661
42.95,1.31901035467628,0.82025923347003,0.226132227483083
42.955,1.31881285762702,0.82036225325127,0.226154893017506
42.96,1.31839102277814,0.820608553838612,0.226197000521548
42.965,1.30261012100767,0.82848367241254,0.226830220250008
42.97,1.30156075195742,0.829054502056108,0.22675478762511
42.975,1.29961142694797,0.830150818262747,0.226706050084337
42.98,1.29869059333591,0.830875055202597,0.226627201208178
42.985,1.2971859937287,0.83159495540174,0.226503697844388
42.99,1.29593826810362,0.832065298544149,0.226297368958784
42.995,1.29465368312338,0.832733556049825,0.226181577603978
43,1.29348571111488,0.833226216268386,0.226018044511416
43.005,1.29238793003298,0.833860268320265,0.225674646095631
43.01,1.29129998749113,0.834432398865814,0.225399408819135
43.015,1.29017247216539,0.834844260837885,0.225252852962802
43.02,1.28911318130404,0.835315662660634,0.2251220389245
43.025,1.2881882079953,0.835998109520772,0.2249244427551
43.03,1.28671994812775,0.836747492487729,0.2245756881741
43.035,1.28572778467991,0.837100247852162,0.224332656766592
43.04,1.28471030318419,0.837473369282021,0.223971590020535
43.045,1.28376826782488,0.837829298783297,0.22363756767908
43.05,1.28287392156016,0.838115774617462,0.223320492486303
43.055,1.28204465272014,0.838629277029852,0.222972252195413
43.06,1.28108796418561,0.839203999534503,0.222605988834381
43.065,1.28007997609748,0.839719801193348,0.222266603115619
43.07,1.2791716570364,0.840229643485309,0.221953102364436
43.075,1.27815872736777,0.840753218804031,0.221696134185315
43.08,1.27695921122355,0.841146029143878,0.221523951210911
43.085,1.27608027112159,0.841352927426866,0.221263379180063
43.09,1.27528934692869,0.841710984855666,0.220692753036797
43.095,1.27457488183578,0.841913013777481,0.220395896348366
43.1,1.27383669899458,0.842307767725396,0.220084657229963
43.105,1.27321838492215,0.842611487676733,0.219856491910123
43.11,1.27248157106527,0.842963919876865,0.219595348843427
43.115,1.27164031910643,0.843327112610766,0.219343425896077
43.12,1.27085255596548,0.843660097864557,0.219099233387776
43.125,1.27011107559374,0.844028813363391,0.218847925932327
43.13,1.26941532836191,0.844420391577652,0.218697813970976
43.135,1.2689701041003,0.844599613933726,0.218553572619263
43.14,1.26853691743709,0.844768632616519,0.218409613349634
43.145,1.26713206407289,0.845314666500775,0.217915245175836
43.15,1.26641131821415,0.845601800961867,0.217750104650953
43.155,1.26540058757226,0.845991709031188,0.217700280318605
43.16,1.26447152347329,0.846388829425739,0.21787334579387
43.165,1.26371242968994,0.846807133621992,0.218170032494189
43.17,1.26310095343861,0.847174944903174,0.218585256742145
43.175,1.26255170123115,0.84747894178342,0.219104507333297
43.18,1.26185399169975,0.847853120361526,0.219668995214853
43.185,1.26121875340171,0.848225457861776,0.220276536515798
43.19,1.26033649985756,0.848822471753562,0.221227432531489
43.195,1.25925856651596,0.849681153040474,0.222081493366578
43.2,1.2584768857285,0.850236235576012,0.222725778185526
43.205,1.25761484945661,0.850702999630971,0.223263582568486
43.21,1.25700962750233,0.851061497037811,0.223733262935778
43.215,1.25644223860489,0.851354853831813,0.224112300863496
43.22,1.2558382506444,0.851645763990083,0.224393570525548
43.225,1.25523584683226,0.851936031825534,0.224617495973714
43.23,1.25456385963291,0.852205491150566,0.224821086579457
43.235,1.25352861360583,0.852346402811377,0.22508551256939
43.24,1.25268950107232,0.852408005711288,0.225406505900671
43.245,1.25206423974268,0.852891485657253,0.225470009004463
43.25,1.2510856924723,0.853375553351419,0.225627877977586
43.255,1.24983177512669,0.854084436717863,0.225928432903666
43.26,1.24883091021656,0.854531490483905,0.226127614530166
43.265,1.24788438004566,0.854972720590685,0.226282886590851
43.27,1.24692677864901,0.855480765040148,0.226468478559339
43.275,1.24604531254339,0.855871167054666,0.226633087830771
43.28,1.24524358143029,0.856227812447977,0.226696921272493
43.285,1.24442578352178,0.856836362694221,0.226733608985109
43.29,1.2434161425841,0.857406902953836,0.226853023665955
43.295,1.2422486788707,0.858173011687791,0.226972397145274
43.3,1.2413804921712,0.85876989209752,0.227019606677505
43.305,1.24030798557579,0.859505692563599,0.227110059246103
43.31,1.23924320917466,0.860202707265138,0.227207308051769
43.315,1.23812772478638,0.860956437840837,0.227271454326995
43.32,1.23689770346316,0.861877192343854,0.227236807478448
43.325,1.23580018692978,0.862756601781508,0.227158237341174
43.33,1.23470999406474,0.863740560590411,0.227043483209084
43.335,1.23370292417604,0.864631629050072,0.226921836110139
43.34,1.23241844777619,0.865494373775581,0.226950666312824
43.345,1.23198085123815,0.86586791214187,0.226952118372515
43.35,1.23154325470012,0.866241450508159,0.226953570432205
43.355,1.23110565816209,0.866614988874449,0.226955022491896
43.36,1.22741562577492,0.869634580106661,0.226744308037869
43.365,1.22559498333847,0.871176800946351,0.226550704236409
43.37,1.22405306657983,0.872771115226607,0.226365292894692
43.375,1.22245037331287,0.87432137771673,0.226227835064469
43.38,1.22094385039028,0.875552614781808,0.226088147393576
43.385,1.21963434849432,0.876511800990989,0.225937413858989
43.39,1.21777470241972,0.878200153115232,0.22553325494773
43.395,1.21603714274486,0.87959167928615,0.225401217616003
43.4,1.21443728167329,0.881051267241859,0.22498818036787
43.405,1.21273596386252,0.882561774976268,0.22471011381126
43.41,1.21097384384624,0.884170260739564,0.224437932237645
43.415,1.20915950672315,0.885862539712962,0.224124618472143
43.42,1.20734152567457,0.887509129977871,0.223783972387337
43.425,1.20558566909242,0.889030351573763,0.223448630738551
43.43,1.20381563848177,0.890586892873368,0.223221225380695
43.435,1.20182814495064,0.892404504718492,0.223251202078113
43.44,1.20000376160552,0.893851225944729,0.223328283938268
43.445,1.19824186729746,0.895345449016422,0.223399476711503
43.45,1.19657697122938,0.896774469342839,0.223698848625873
43.455,1.194620190417,0.898689486256241,0.224129109594393
43.46,1.1928097180482,0.900488906050145,0.224507031558046
43.465,1.19127527558,0.90209093480749,0.224865861647395
43.47,1.18975508685349,0.90364310904538,0.225224308789789
43.475,1.1880513459012,0.905357922626169,0.225638679956043
43.48,1.18628948822992,0.907262421211819,0.226113138804773
43.485,1.18478538679642,0.908798206232594,0.226369693840538
43.49,1.18321326039437,0.910484021307491,0.226636019496194
43.495,1.18157348222447,0.912164867454872,0.226908265525939
43.5,1.17987692132747,0.913975094712089,0.227138414835352
43.505,1.17853064630634,0.915589676454104,0.227243540745929
43.51,1.17739941401151,0.916992486174678,0.227305163873301
43.515,1.17648451566934,0.918040866433061,0.227365749379755
43.52,1.17568391608444,0.918879580656548,0.22743222579352
43.525,1.1735004009289,0.921067585116773,0.22781655239116
43.53,1.17235188719582,0.922255980877005,0.227880158184127
43.535,1.17120713544155,0.923525298440532,0.227955516371724
43.54,1.17020193664323,0.924730522489987,0.228094761949832
43.545,1.16985097420044,0.925446241343834,0.228184226806563
43.55,1.1694843090289,0.926015861794251,0.228282160442999
43.555,1.16910225378359,0.92644229278747,0.228388394238372
43.56,1.16872019853828,0.92686872378069,0.228494628033745
43.565,1.16833814329296,0.927295154773908,0.228600861829117
43.57,1.16536135119954,0.931493896258861,0.229099649154856
43.575,1.16439490676889,0.932803317774817,0.229255901835512
43.58,1.16353514308345,0.933937193953265,0.229469800410958
43.585,1.16289860830652,0.934876386111268,0.229596178096383
43.59,1.16227167213206,0.936033528655206,0.229671824163591
43.595,1.16182599236598,0.936828992329252,0.229708696372067
43.6,1.16111761901338,0.938289761042926,0.229753433579105
43.605,1.16031429546761,0.939578386223522,0.229796392666034
43.61,1.15959786695697,0.94065164184469,0.229767502374194
43.615,1.15928794765031,0.941563256090675,0.229678637202236
43.62,1.15913113533394,0.94245144141058,0.229554997744725
43.625,1.15877267958405,0.943442912316531,0.229465853417281
43.63,1.1582909952088,0.944510287675985,0.229463035462721
43.635,1.15778852611878,0.945736319796299,0.229459648749124
43.64,1.15730462405593,0.946871248464123,0.229486976684346
43.645,1.15694964434331,0.947942340209086,0.229321191173499
43.65,1.15674803043528,0.948856197113551,0.229158110551778
43.655,1.15656664931979,0.949784278088358,0.228945802686335
43.66,1.15637895656424,0.950773772848187,0.228806344746401
43.665,1.15619773599008,0.95181336202632,0.228721064292884
43.67,1.15598071297803,0.952906807602693,0.228608194198932
43.675,1.15581175632467,0.953847049956301,0.228444944793402
43.68,1.15581692274606,0.954451032014729,0.228267544755828
43.685,1.15547966710127,0.956132003555307,0.228110542523075
43.69,1.15547310204462,0.957221503615271,0.228004030546585
43.695,1.15537990620392,0.958263673654534,0.227906627949182
43.7,1.15518034554392,0.959540757552821,0.227827115719462
43.705,1.1552465207479,0.96059073138005,0.227625546008611
43.71,1.15535849630709,0.961679856342003,0.227470891898331
43.715,1.15547950072517,0.962535216545054,0.227320840541349
43.72,1.15561418635969,0.963164912722773,0.227145615570305
43.725,1.1557106968206,0.964722260423613,0.226853157522907
43.73,1.15586523948939,0.966067639521164,0.226672847559124
43.735,1.15576686901776,0.967507325126907,0.22660875782775
43.74,1.15591840564403,0.968055862910669,0.226465459455322
43.745,1.15606831655202,0.96862819084333,0.226323460987137
43.75,1.15620656891988,0.96937112545989,0.226190784543507
43.755,1.15651882428172,0.971680967125323,0.225929274415525
43.76,1.15640469742424,0.972604019268993,0.225901932946125
43.765,1.15659927171502,0.974377128080538,0.226132202905881
43.77,1.15670360023888,0.975300982527978,0.226267132349356
43.775,1.15710236044541,0.977161872589217,0.226610506911812
43.78,1.15717678023129,0.978674414979208,0.227014839458153
43.785,1.1572016702927,0.980019404022135,0.227507892583411
43.79,1.15732746467517,0.981526088026995,0.228066802128535
43.795,1.15741359010472,0.982838051085415,0.228455413597607
43.8,1.15757342400201,0.983784482903077,0.22867620572504
43.805,1.15772827443374,0.984986297000206,0.228921135200048
43.81,1.15784321187494,0.986314022914673,0.229093802173764
43.815,1.15770459781293,0.987621584614851,0.229270751376632
43.82,1.15751128965214,0.988654331794095,0.229366533018026
43.825,1.157475674481,0.989352373730574,0.229321069712445
43.83,1.15739968951015,0.990637187638431,0.229143860661451
43.835,1.15730091584389,0.991439920717329,0.22907210272489
43.84,1.15725418529527,0.99212337607869,0.22898129868953
43.845,1.15702819073585,0.993197820848034,0.228741793982444
43.85,1.15652813430974,0.994416772625697,0.228658384201488
43.855,1.15612830312364,0.995304073557184,0.228464422366433
43.86,1.15567463274089,0.996058393411049,0.228278237198478
43.865,1.15520846803918,0.996796026760182,0.228093902575567
43.87,1.15474323762587,0.997554413953353,0.22790983230057
43.875,1.15428994588024,0.998305346700054,0.227744761209518
43.88,1.15390656164583,0.998989493169036,0.227587878503177
43.885,1.15351373351612,0.999665525609986,0.227423941749152
43.89,1.15285351566879,1.00054249871657,0.227240904793551
43.895,1.15250565933346,1.00101551086256,0.227084568735343
43.9,1.15184066624082,1.00184105871769,0.226819475637187
43.905,1.15105776399544,1.0027207910624,0.226593209793878
43.91,1.15025404612934,1.00351733148846,0.226379928789944
43.915,1.14943618700928,1.00433002038767,0.226162937113975
43.92,1.14847839552882,1.00537369647388,0.226055981380359
43.925,1.14738153939105,1.0064516244584,0.226015457386696
43.93,1.14636950528033,1.00715759867243,0.225869457960845
43.935,1.14538488691513,1.00790490545087,0.225652807940008
43.94,1.14450242316227,1.00863583319118,0.225396410187021
43.945,1.14395337019929,1.00915527537876,0.225251006363327
43.95,1.14314702718165,1.00987812701493,0.225073868265193
43.955,1.141509235423,1.01122267896459,0.224804331383993
43.96,1.14063681257217,1.01192637662021,0.224720181785355
43.965,1.14003077896934,1.01241117919956,0.224718298309715
43.97,1.13942474536652,1.01289598177891,0.224716414834075
43.975,1.13620547301762,1.0153342877968,0.224187439284634
43.98,1.134807552722,1.01641128058634,0.223886797016819
43.985,1.13385194016234,1.01715729480851,0.22367675220726
43.99,1.13174597719196,1.01861890564761,0.223300538336303
43.995,1.13043335686672,1.01954244023983,0.222975916208749
44,1.12886471391544,1.02059615864002,0.222620328272669
44.005,1.12729573845863,1.02175421946511,0.222232900146319
44.01,1.12566019569787,1.02295831529137,0.221856460665996
44.015,1.12385940881535,1.02433342332316,0.221560968539346
44.02,1.12204986060698,1.02560661721429,0.22123418972677
44.025,1.12036359065832,1.02669411165545,0.220883362263001
44.03,1.11877468149017,1.02784629417617,0.220692522135985
44.035,1.11739056171809,1.02883270995212,0.220626579526772
44.04,1.11517047420417,1.03058159851575,0.220980612195711
44.045,1.11369385854118,1.03151628364339,0.221163050342271
44.05,1.11213542410742,1.03266523067822,0.22147558934032
44.055,1.11059856311826,1.03376539298914,0.221862952528875
44.06,1.10905706544461,1.03495467375494,0.22230636929918
44.065,1.10735773702418,1.03633148161621,0.222882808061606
44.07,1.10581560178293,1.03759529153895,0.223438211452325
44.075,1.10471176911349,1.03845917581217,0.223790935174998
44.08,1.10383331824341,1.03905969262494,0.224004382119914
44.085,1.10290961110702,1.03969525949229,0.224217116635444
44.09,1.10194761952217,1.0403604768836,0.224429248472752
44.095,1.09962694059584,1.04206241562136,0.225128234779137
44.1,1.09866366704331,1.04296660027762,0.225333454528943
44.105,1.09689982952578,1.04447369045636,0.225682139385076
44.11,1.0956009008072,1.04572235135458,0.226079826859324
44.115,1.09430562945512,1.04690238552666,0.226313802957245
44.12,1.09361167239397,1.04752429428851,0.226434240358809
44.125,1.09190558130329,1.04907491013981,0.226691015182094
44.13,1.09085225339773,1.05013408986706,0.226855171502061
44.135,1.08953863130754,1.05141798381125,0.227162178817038
44.14,1.08875016905149,1.05222696922115,0.227338887836031
44.145,1.08772217027414,1.05342799161182,0.227600735156087
44.15,1.08751901081223,1.05369895626586,0.227658365308642
44.155,1.08737847951482,1.05389780142855,0.227700171462957
44.16,1.0872379482174,1.05409664659124,0.227741977617273
44.165,1.08709741691999,1.05429549175393,0.227783783771588
44.17,1.08695688562257,1.05449433691662,0.227825589925904
44.175,1.08681635432515,1.05469318207931,0.227867396080219
44.18,1.08308253163839,1.05983478043148,0.228748645391911
44.185,1.08217520522563,1.06103715938351,0.228976524331055
44.19,1.08172720707959,1.06210462398804,0.228950112532149
44.195,1.08120052715223,1.0633194903722,0.229023433685829
44.2,1.08062239995934,1.06456006350104,0.229153186925788
44.205,1.08014852947902,1.06561242205904,0.229152543856146
44.21,1.07977030341439,1.06662628725396,0.229118054614109
44.215,1.07936590063476,1.0676188650067,0.229131171802191
44.22,1.07891420247155,1.06864819353041,0.229157706575741
44.225,1.0784460863411,1.06982996238131,0.229123324866311
44.23,1.07801848875037,1.0710740315552,0.229034747661514
44.235,1.07780592836389,1.071998212983,0.228946225564538
44.24,1.07746905856081,1.07324567802864,0.22886188214055
44.245,1.07719486158144,1.07461559932198,0.228643364803813
44.25,1.07701410802377,1.07565486825609,0.228586397896957
44.255,1.07673640886943,1.07693486178363,0.228514652384652
44.26,1.07649878508742,1.07806847207689,0.228392771379302
44.265,1.07640378245904,1.07913392760962,0.228251162431716
44.27,1.07633256840166,1.08029392058072,0.228070575983365
44.275,1.07620727762198,1.08157942029016,0.227878846374707
44.28,1.0761071436399,1.08295635068999,0.227758306567923
44.285,1.07598881286511,1.08456297560218,0.227611483838061
44.29,1.07596995920483,1.08555334004494,0.227609014056768
44.295,1.07606290159343,1.08680564750609,0.227372177317694
44.3,1.07599661373881,1.08812793726204,0.227268375910489
44.305,1.07583710773818,1.08983794358716,0.227068612042594
44.31,1.07582170292548,1.09120233412497,0.2269703626929
44.315,1.07592489624023,1.09256396154057,0.226852855587006
44.32,1.07596919673114,1.09441476214216,0.226656503851164
44.325,1.07583046411213,1.09638103710193,0.226534733935929
44.33,1.07574935614404,1.09813839253823,0.226403719318889
44.335,1.07602032551266,1.09969134644728,0.226136842332046
44.34,1.07621107767487,1.10154069759173,0.22579701185436
44.345,1.07603182470519,1.10329677632581,0.225540139775798
44.35,1.07601139962157,1.10503508339334,0.225493894229498
44.355,1.07602504668867,1.10560972895912,0.225467367945557
44.36,1.07604346657939,1.10587848171866,0.225440466798971
44.365,1.07606188647011,1.10614723447819,0.225413565652384
44.37,1.07608030636083,1.10641598723772,0.225386664505798
44.375,1.07609872625156,1.10668473999726,0.225359763359211
44.38,1.07611714614228,1.10695349275679,0.225332862212625
44.385,1.076135566033,1.10722224551633,0.225305961066038
44.39,1.07576044298743,1.12119263163623,0.22689325957564
44.395,1.07567081034878,1.12320732388278,0.227258937560451
44.4,1.07536513993239,1.12545960513858,0.227539219119328
44.405,1.07520084107863,1.12723802596574,0.227699671622053
44.41,1.0750886285459,1.1289092679318,0.227800166043793
44.415,1.07491815289878,1.13063052940716,0.227814208698848
44.42,1.07468413814727,1.13236913738259,0.227812630150385
44.425,1.07442205109193,1.1339850303186,0.227829143106722
44.43,1.07414405025212,1.13540204504389,0.227801727819365
44.435,1.07386498652204,1.13663340307071,0.227728611447177
44.44,1.07347933382348,1.13795910658881,0.227614139783792
44.445,1.07296394233031,1.13960805068554,0.227667733261035
44.45,1.07238728436203,1.14087128937333,0.227656808703698
44.455,1.07186226138675,1.14208058869241,0.227572423905398
44.46,1.0714144827711,1.14303425888609,0.2275271461452
44.465,1.07091000888438,1.1440433416217,0.227520016625937
44.47,1.07009116459064,1.14565136705925,0.227562476436392
44.475,1.06959985503116,1.14658472786237,0.227556014794199
44.48,1.06895008546355,1.14773171531467,0.227465842308921
44.485,1.06793273343603,1.14942128884287,0.227321188785059
44.49,1.06703867256472,1.15072985420381,0.227153730763055
44.495,1.06629420898697,1.15187453203009,0.226992343553892
44.5,1.06552781390579,1.15300956413113,0.22682269546536
44.505,1.0646778988575,1.15422818867154,0.226659579222729
44.51,1.0638616266315,1.15528426809537,0.22641591777503
44.515,1.06293073997185,1.15642037188042,0.22626110938261
44.52,1.06185310814556,1.15770943510052,0.226135391633276
44.525,1.06075789335755,1.15897603965417,0.225800151826782
44.53,1.0597444070993,1.16008990919731,0.225515909403493
44.535,1.05849786025332,1.16128692184104,0.225271664981363
44.54,1.05697780673004,1.16287382781856,0.225232577919911
44.545,1.05577820411393,1.16402608586972,0.225018285552993
44.55,1.0544467299574,1.16518686387758,0.224809916517801
44.555,1.05326673341867,1.16625700680639,0.224632831367465
44.56,1.05204644940039,1.16723569649363,0.224457407569377
44.565,1.05065753751999,1.16837854080737,0.224301695406916
44.57,1.04892693736481,1.16996740917797,0.224143680949823
44.575,1.0472019987126,1.17143024405856,0.223834386478099
44.58,1.0458002289653,1.17262963175539,0.223581609223031
44.585,1.04453962662972,1.17363554755134,0.223413047452902
44.59,1.04289419778866,1.17507959974675,0.223114864764175
44.595,1.04056407352524,1.17696055440299,0.222792591467023
44.6,1.03884846342686,1.17847814647462,0.222356127762956
44.605,1.03686812911862,1.1800410170633,0.22207326235516
44.61,1.034897011668,1.18148411881436,0.221668976770995
44.615,1.03309866919851,1.18290232417201,0.221229997036922
44.62,1.0312418293561,1.18447845560577,0.220817765079561
44.625,1.02913325936438,1.18621216141686,0.220567641289743
44.63,1.02700817052012,1.18787553230666,0.220577792775263
44.635,1.02518918957246,1.18936070016042,0.220508984203201
44.64,1.02316248560699,1.19105045955013,0.220591532028733
44.645,1.02132886046108,1.19267809628516,0.220871567879992
44.65,1.01949720588568,1.19421289616329,0.221056993601763
44.655,1.01779297943054,1.19564025953571,0.221438163251557
44.66,1.01644624050226,1.19681876196368,0.22177146098408
44.665,1.01524753422584,1.19789980486237,0.222061787322959
44.67,1.01231000568017,1.20069543481986,0.222789762852611
44.675,1.01070906392714,1.20215590085856,0.223193560323614
44.68,1.00924851212844,1.20340569669241,0.223440249203554
44.685,1.00706089813884,1.20548639016626,0.223964551069246
44.69,1.0054093302389,1.20694646814514,0.224407895040199
44.695,1.00383702394225,1.20831326745239,0.224798729438781
44.7,1.00241691273822,1.20976959421757,0.225149824457585
44.705,1.00077928598111,1.21138888144722,0.225508400631639
44.71,0.999105348658958,1.21320062646418,0.225906756246341
44.715,0.997772442370523,1.21462670094325,0.226193490841463
44.72,0.996560993218657,1.21587117797113,0.226429872227412
44.725,0.99508571036063,1.21743253656756,0.226726891947211
44.73,0.993780526758761,1.21887450180201,0.22694943384666
44.735,0.99253903670322,1.22055905928763,0.227291985607878
44.74,0.991529334634017,1.2217597976752,0.227595899705929
44.745,0.990508744148781,1.22287383821704,0.227797250947256
44.75,0.98946236427478,1.22440322002886,0.228035917608445
44.755,0.988355672512703,1.22607456414859,0.228375653864906
44.76,0.987330080207285,1.22760884549892,0.228725996611272
44.765,0.986433878418565,1.22901692886649,0.229027634667157
44.77,0.985649706326375,1.23031278042616,0.229297728377339
44.775,0.98498020966173,1.23141719977121,0.229575794629613
44.78,0.984497727876689,1.23221449255546,0.22977491072345
44.785,0.984074245311041,1.23291489343794,0.229949119720436
44.79,0.981990570203002,1.23708726121927,0.230742775366657
44.795,0.981329892323287,1.23857187513365,0.231033401428499
44.8,0.980384581827121,1.24049461814634,0.231333027009886
44.805,0.979563340040695,1.24219560946668,0.231663867295805
44.81,0.978929782543767,1.24376284103268,0.231951374970157
44.815,0.978240698948522,1.24557138486351,0.232197478463568
44.82,0.977532626068642,1.24740513418783,0.232400977906071
44.825,0.976979154224497,1.24906161208842,0.232515857340063
44.83,0.976455232991432,1.25088367184271,0.232580352614468
44.835,0.975620994318,1.25294449390386,0.232806973383416
44.84,0.975026016589903,1.25478549355178,0.232921008861773
44.845,0.97462592290112,1.25636079591103,0.232833175627806
44.85,0.973844338591812,1.25874488261542,0.23285969998761
44.855,0.97338682566399,1.26055495633254,0.232799182632679
44.86,0.972964107123828,1.26243414975348,0.232688897396054
44.865,0.972636741200829,1.26373592087339,0.232635083642123
44.87,0.972401435854516,1.26450479302293,0.232639240947969
44.875,0.972166130508202,1.26527366517247,0.232643398253814
44.88,0.970993116653264,1.27103081023726,0.2318981583024
44.885,0.970342040277389,1.27329475124557,0.231731496938022
44.89,0.969943151243699,1.27583017935593,0.231407063056513
44.895,0.969543736161183,1.27801061595505,0.231023028170362
44.9,0.969032839430874,1.28039319613592,0.230733015567316
44.905,0.968703310551802,1.28282170877558,0.230199530137782
44.91,0.968222245299295,1.28547324827536,0.22980437481852
44.915,0.967819029750009,1.28791033151251,0.229407778350623
44.92,0.967536889821387,1.29033216395064,0.228855712879125
44.925,0.967058037354735,1.29345758521631,0.228241142640913
44.93,0.966641470377951,1.29621359368276,0.227660314947733
44.935,0.966346480930735,1.29907328248513,0.226906335819065
44.94,0.966072870975878,1.30188009744778,0.226158314712027
44.945,0.965812730481882,1.30491335146999,0.225358858559749
44.95,0.965337010186423,1.30789761854339,0.224728696574058
44.955,0.964932490115458,1.31084204243067,0.224029997517035
44.96,0.964438801315561,1.31410201679875,0.223516649079298
44.965,0.964015501453674,1.31731627966069,0.222996189901805
44.97,0.963612449747027,1.32011715787818,0.222636317937625
44.975,0.963155877605062,1.32262354869918,0.222492561621116
44.98,0.963020828486631,1.32348226650017,0.222449011601592
44.985,0.962921929542861,1.32415572955082,0.222416728194014
44.99,0.96282303059909,1.32482919260146,0.222384444786437
44.995,0.96272413165532,1.32550265565211,0.222352161378859
45,0.962625232711549,1.32617611870275,0.222319877971282
45.005,0.960079572840616,1.34392168559668,0.221252551361834
45.01,0.959482102936665,1.34706090973403,0.220994332818751
45.015,0.958735126515385,1.3500548954478,0.220824531839414
45.02,0.958039883322146,1.35293094009281,0.220656366425104
45.025,0.957485607325149,1.3553126649679,0.22046693303425
45.03,0.956944874719683,1.35747103275651,0.220399341458567
45.035,0.955980488188705,1.36048968704408,0.22014861196751
45.04,0.955072612481996,1.36320772622539,0.220131848151058
45.045,0.95422069523189,1.36535017950384,0.220058060378544
45.05,0.95338834983755,1.36738417796716,0.219998124690044
45.055,0.952467358702285,1.36958593410124,0.220049183792161
45.06,0.951505702472906,1.37159129970757,0.220141440909201
45.065,0.950433253310863,1.37365937776547,0.220249612584671
45.07,0.94925786860731,1.37584855848413,0.220367821345204
45.075,0.94810968703608,1.37791520454236,0.220467367035123
45.08,0.947023547712502,1.37980970563717,0.220536535223462
45.085,0.94584699752084,1.38179811635925,0.220605245969217
45.09,0.944665819310715,1.38374961546962,0.220565703191829
45.095,0.943265149667859,1.38574118292994,0.220624658631644
45.1,0.941927089431707,1.38769338174758,0.22063689336178
45.105,0.940540209257468,1.38960213427627,0.220665188599944
45.11,0.93890240433039,1.39169482402693,0.220751287484398
45.115,0.937383412032891,1.39357845543974,0.220706248177176
45.12,0.935977458982955,1.39535439833099,0.220555009078955
45.125,0.934288445366058,1.39743092310324,0.220481952232554
45.13,0.932394867213291,1.39955426201647,0.220478912599957
45.135,0.930916108913243,1.40111701472239,0.220339968669181
45.14,0.929227179359494,1.40295635610977,0.220210606078107
45.145,0.927161689726974,1.40492422718347,0.220179144365933
45.15,0.9252884349365,1.40662840642741,0.220081698121515
45.155,0.92327395714668,1.40842982989807,0.220009290275192
45.16,0.92114656970848,1.41038351263634,0.219859640176187
45.165,0.919050023383888,1.41223915322381,0.219702339010586
45.17,0.916932792506127,1.41397343693651,0.219565333013878
45.175,0.915095520312112,1.41542645931421,0.219445471229528
45.18,0.913929604272115,1.41634363558064,0.219377630761798
45.185,0.910326580808078,1.41907425849872,0.219012692075465
45.19,0.908119871518294,1.42075846547762,0.218762201010915
45.195,0.905478981003281,1.42269790662352,0.218453392012175
