Time,orient_mocap_X,orient_mocap_Y,orient_mocap_Z
0.685,-0.00132534016553658,-0.00294899435015487,-0.00585406695474911
0.69,-0.00129199815268896,-0.00290576365239865,-0.00587010953457063
0.695,-0.00129012052005013,-0.00284824050741062,-0.00589720931198401
0.7,-0.00118217120725492,-0.00283511698795326,-0.00590663131732454
0.705,-0.00113128594679589,-0.00286120863868531,-0.00591731961260884
0.71,-0.00139668974410667,-0.00286503420063943,-0.00593947167191959
0.715,-0.00146307116857302,-0.0030971363424751,-0.00594850245773412
0.72,-0.00150637786793834,-0.00313313418229899,-0.00595010509580227
0.725,-0.00146920213904621,-0.0030446652659711,-0.00593416363164938
0.73,-0.00131785692258955,-0.00297112739313261,-0.0059037812232985
0.735,-0.00114429419804607,-0.00287719667595241,-0.0058937944181706
0.74,-0.000970726368083535,-0.00278327559712947,-0.00589259989321494
0.745,-0.00119105486067894,-0.00288609531724935,-0.00587023938250487
0.75,-0.00130646413777456,-0.00291074566758632,-0.00586200188746977
0.755,-0.00141870569387737,-0.0029115901479087,-0.00586584672785308
0.76,-0.00153094721589845,-0.00291244092229376,-0.0058706202448907
0.765,-0.00154061381228274,-0.00308330372660483,-0.0058874067315349
0.77,-0.00145117168349364,-0.00294706934076376,-0.0059033161111349
0.775,-0.00144352064909692,-0.00286116787312015,-0.00592067407590591
0.78,-0.00140642519408147,-0.00289378869846443,-0.00593115281667934
0.785,-0.00123159576284654,-0.00290038672825909,-0.00593600156616641
0.79,-0.00123895062996596,-0.00281713727883316,-0.0059368133059707
0.795,-0.00123552048841885,-0.00282212793306806,-0.00593241426088303
0.8,-0.00143158650449762,-0.00294464639541776,-0.00592312689052481
0.805,-0.00156790100091077,-0.00296208666431679,-0.00591639150639219
0.81,-0.00159246968007,-0.00301247074460759,-0.00590737306408456
0.815,-0.00155212074650305,-0.00307452235739311,-0.00589076079855209
0.82,-0.0014059508321186,-0.00299401307503096,-0.00588890322934132
0.825,-0.00122249199108876,-0.00291124165323946,-0.00589947357098897
0.83,-0.00117597840477972,-0.00290740946989531,-0.00587986111107528
0.835,-0.00127276997102367,-0.00289739787484233,-0.0058702440488578
0.84,-0.00127800741174418,-0.00284535755133195,-0.00585838370940655
0.845,-0.00135301062202372,-0.00298158282294159,-0.00584924894314967
0.85,-0.0016247073434411,-0.00309830575039604,-0.00584953598375382
0.855,-0.00174730854190619,-0.00311369722179794,-0.00585110288858712
0.86,-0.0018729729784542,-0.00313856757356429,-0.00584654585525886
0.865,-0.00188884096407016,-0.00303537705011771,-0.00584084850935452
0.87,-0.00158059744567415,-0.00292487955019019,-0.00583260507679127
0.875,-0.00111606304928521,-0.00282250818144911,-0.00581307112266162
0.88,-0.000684574389156211,-0.00272302361882251,-0.00585002487222256
0.885,-0.00055990237786716,-0.00268487966831978,-0.00586276889246635
0.89,-0.00102437192457851,-0.0027946006569738,-0.005859731601033
0.895,-0.00148221869272489,-0.00304236356350627,-0.00587966863176965
0.9,-0.0017497500845625,-0.00314218510070101,-0.00589096773617883
0.905,-0.00177272316484129,-0.00297478354513244,-0.00588802644589418
0.91,-0.00180727163716989,-0.00307861192460546,-0.00589595320053829
0.915,-0.00157913562953895,-0.00301990906119766,-0.00591158742757747
0.92,-0.00125415342475715,-0.00289378564954308,-0.00591388256818489
0.925,-0.00104634630943619,-0.00274456941900567,-0.00593491255552465
0.93,-0.000980052820594423,-0.00267517249060462,-0.00592834156451472
0.935,-0.000997184636142153,-0.00276268224437245,-0.00593134347238498
0.94,-0.00118913986064475,-0.0029148232525794,-0.00594613542650937
0.945,-0.00149659546510806,-0.00287263598682357,-0.00594023170584471
0.95,-0.0015866084804111,-0.00288727618834276,-0.005930659347366
0.955,-0.00162942452403358,-0.00291863190249643,-0.00592438520805061
0.96,-0.00167224204360265,-0.0029499856177079,-0.0059398447244751
0.965,-0.00171506103932276,-0.00298133733400744,-0.00595574645620126
0.97,-0.00175788151139831,-0.00301268705142531,-0.0059693812725046
0.975,-0.00180070346003373,-0.00304403476999176,-0.00595410385855634
0.98,-0.00114973648750695,-0.00284500651980718,-0.00592230730981449
0.985,-0.00141926275811516,-0.00283288313028555,-0.00590388502981181
0.99,-0.00159803659734572,-0.00299556850685772,-0.00589249522001388
0.995,-0.00169506964995797,-0.00306109046920332,-0.00587842684044303
1,-0.00160460745714134,-0.00320734735426584,-0.0058725824764101
1.005,-0.00140878371444723,-0.00309466216898391,-0.00587874893839379
1.01,-0.00137796397307019,-0.00297993060414534,-0.00586031390873612
1.015,-0.00109041868078001,-0.00289008587078593,-0.00584743293936634
1.02,-0.000915239585402356,-0.00274738767919016,-0.00586808402419302
1.025,-0.000937769512628506,-0.00271802462702553,-0.00589892008680499
1.03,-0.00116074944264078,-0.00285049087322697,-0.0059495535824444
1.035,-0.00162711283683685,-0.0029547535596666,-0.00596209891585811
1.04,-0.00170370503091661,-0.00306811379552694,-0.00595802501176626
1.045,-0.0017104690162659,-0.00315647811151147,-0.00597375967254653
1.05,-0.00152866364319442,-0.00287450175669953,-0.00600424032076165
1.055,-0.00102951815944383,-0.00291508006301275,-0.00603863429076421
1.06,-0.000845720709111403,-0.00269882103848055,-0.00607152974186678
1.065,-0.000800558548310385,-0.00257840093982925,-0.00608516625235495
1.07,-0.00103329298221296,-0.0026926909196109,-0.00606403465309282
1.075,-0.00132728714358848,-0.00297904648429721,-0.00607285007679841
1.08,-0.00144861746393174,-0.00320229734962514,-0.00605348633211891
1.085,-0.00153232100054103,-0.0031910520877838,-0.00604059588129199
1.09,-0.00173103749446873,-0.00304572369944712,-0.00604278904370475
1.095,-0.00134787320416359,-0.00315524498838897,-0.00603285040998052
1.1,-0.00134669711705455,-0.00287808998744016,-0.00604359569909561
1.105,-0.000858399820101981,-0.00267048687658857,-0.0060624670742087
1.11,-0.000815461077296198,-0.00269697573485951,-0.00607592013769173
1.115,-0.00106127905024098,-0.00274342119465156,-0.00610488332781103
1.12,-0.0011729473932395,-0.00294726225697116,-0.00610427587319387
1.125,-0.0014801948359552,-0.00306909027142612,-0.0060572271577671
1.13,-0.00178059612407557,-0.00304649761643349,-0.00604558671807348
1.135,-0.00172436196052966,-0.00300738612409731,-0.00604830240759482
1.14,-0.00150969393083662,-0.00295626538448092,-0.00604795098342029
1.145,-0.00119066028751316,-0.00279349191534024,-0.00605823005758172
1.15,-0.000768297387071725,-0.00250755323735904,-0.00604365996763705
1.155,-0.000956069987405411,-0.00267340808759077,-0.00602262260458149
1.16,-0.00131529613364086,-0.0028624537262528,-0.00601823060206744
1.165,-0.00169229417231774,-0.00289537349692508,-0.0059713255662212
1.17,-0.00182054490890591,-0.00290584854385397,-0.00595837773069958
1.175,-0.00178024681488965,-0.00294825907108598,-0.00596978006348119
1.18,-0.00173994326380177,-0.00299066442968577,-0.00596466905820894
1.185,-0.00169480226303123,-0.00286813796194802,-0.00599038791610399
1.19,-0.00131562559650297,-0.00280623061673138,-0.00600414592488433
1.195,-0.00105843130884584,-0.00280585633294506,-0.00602059971271969
1.2,-0.00109261900224214,-0.00270076228063588,-0.00602868851388289
1.205,-0.00109086959100626,-0.00286324253819976,-0.00600941862297257
1.21,-0.00160714235835244,-0.00296953920127339,-0.00595856861383859
1.215,-0.00175419087824797,-0.00315942173541081,-0.00593755141603912
1.22,-0.00164734724745941,-0.00323596053020885,-0.00594193293274541
1.225,-0.00153909045219902,-0.00308140863808166,-0.00593059829106596
1.23,-0.0013775141642729,-0.00290826335357478,-0.00594182743830708
1.235,-0.00105624777113018,-0.00284298762810097,-0.00592864356887434
1.24,-0.00083629084968591,-0.00265201267568801,-0.00593019892914624
1.245,-0.000986336264058658,-0.00280184359279014,-0.00592144276684969
1.25,-0.00139435604876374,-0.0029718827252649,-0.00590022218095515
1.255,-0.00168254812176265,-0.00303139640785236,-0.00589622436596487
1.26,-0.00180121433310775,-0.00297305107434243,-0.00591947384649956
1.265,-0.00176514147217173,-0.00297812780460601,-0.00593486852686176
1.27,-0.00169866600955854,-0.00299474688371508,-0.00590945704039886
1.275,-0.00143681855231892,-0.00287875837733186,-0.00590572921945659
1.28,-0.00103381006769137,-0.00274218761031268,-0.00591924873271892
1.285,-0.000836700348767071,-0.00268815128915246,-0.00594278277381902
1.29,-0.000974741882979945,-0.0026552686413452,-0.00596662281618162
1.295,-0.00116874632109951,-0.00290071418141613,-0.00598115774716772
1.3,-0.00170226015075721,-0.00323781529542894,-0.00598466208892708
1.305,-0.00184901245699231,-0.0032647072244012,-0.00597510310448354
1.31,-0.00175670170972587,-0.00323075738934707,-0.00596237401006716
1.315,-0.00146881451912071,-0.00300761163583637,-0.00597198658217625
1.32,-0.00116441522806134,-0.00283718840905459,-0.00600243521616274
1.325,-0.000887647498771279,-0.00268934065380595,-0.00600515778872312
1.33,-0.000832464509388649,-0.00262393983376844,-0.00599008115578879
1.335,-0.00114230961162116,-0.00276919132746539,-0.00598648498549895
1.34,-0.00152064084418471,-0.00295607809748556,-0.00599090538987479
1.345,-0.0017922659589852,-0.00302645845411926,-0.00599517187575907
1.35,-0.00185364708714907,-0.00300013489091236,-0.00601104742476105
1.355,-0.00167032086020874,-0.00296643279882538,-0.00603109298716194
1.36,-0.00152560174670965,-0.00293281061609242,-0.0060280173023065
1.365,-0.00145397575956726,-0.00289992563260861,-0.00602912850023649
1.37,-0.0013823477720454,-0.00286704505548858,-0.00604427225710051
1.375,-0.00131071778354213,-0.00283416888469553,-0.00608065106688726
1.38,-0.00108377623976061,-0.00284169683549351,-0.00609184053761385
1.385,-0.00133175417764753,-0.00302252613426314,-0.00607387775435792
1.39,-0.00153751142598065,-0.00322821811299656,-0.00603285105482004
1.395,-0.0018614495192957,-0.00319534568579709,-0.00600140686964778
1.4,-0.00166519128477008,-0.00295888478432211,-0.00597737701819262
1.405,-0.00145636184386581,-0.00291143888163223,-0.00596005564777698
1.41,-0.0011171687115011,-0.00285480425415486,-0.00596291728135093
1.415,-0.000874717606520921,-0.00279338770924835,-0.00594854384620505
1.42,-0.000909424668536536,-0.00279173141450721,-0.00592376712097643
1.425,-0.00121890968740786,-0.00286023715683674,-0.00592690048907211
1.43,-0.00164648113540714,-0.00294847166522192,-0.00592523784073107
1.435,-0.00185748275239145,-0.0029740356875545,-0.00592092220677004
1.44,-0.00174406866582267,-0.00297259752457839,-0.00591617309486949
1.445,-0.00157879890801034,-0.00311165364227138,-0.00590043096122884
1.45,-0.00144305313240229,-0.00294613534522501,-0.00588118712828376
1.455,-0.00114206711100704,-0.00286004227089048,-0.00587032058764217
1.46,-0.000920544186560443,-0.00277117837387879,-0.00587522326174816
1.465,-0.00094506824392764,-0.00281979418876492,-0.00589273168263437
1.47,-0.00111688069444151,-0.00291629134761217,-0.00589494071295359
1.475,-0.00151070685193365,-0.00294090966885997,-0.00586510457058693
1.48,-0.00179226081311818,-0.00303962959671175,-0.00584386112345892
1.485,-0.00171401235337688,-0.00318485145834255,-0.00582595154329082
1.49,-0.00161803131833142,-0.0029970258771336,-0.00583678815472547
1.495,-0.00131648121588062,-0.00294596842239875,-0.00586297966254658
1.5,-0.000947094930039798,-0.00273802231000284,-0.00588592989193467
1.505,-0.000828264897485599,-0.00271397293053812,-0.00590543603093439
1.51,-0.0010625931219995,-0.00282811227944494,-0.00591523064577765
1.515,-0.00134827810066574,-0.00289489291799122,-0.00591599236936948
1.52,-0.00164501630149229,-0.00304347943694322,-0.00594309714061465
1.525,-0.0016563977232475,-0.00321625613344767,-0.00595379625672141
1.53,-0.00154685664815483,-0.0031571315766066,-0.00594005889483593
1.535,-0.00145623835835933,-0.00290500080213622,-0.0059353275182372
1.54,-0.00100597528432785,-0.00279911616715195,-0.00591744897975021
1.545,-0.000763259204891481,-0.00266722936836466,-0.00590337515253538
1.55,-0.000710670560282444,-0.00275130480535051,-0.00591556517057431
1.555,-0.000900334372640886,-0.00281660417136491,-0.00591648700626622
1.56,-0.00109844652875345,-0.00288125026983128,-0.00590313644397663
1.565,-0.00134635096046873,-0.00298030507023138,-0.00588733297225614
1.57,-0.00178729661679993,-0.00326742780105574,-0.0058322427286353
1.575,-0.00177883654287322,-0.00330098466143864,-0.00580151155917271
1.58,-0.0017703784035423,-0.00333454201850882,-0.0058200078942396
1.585,-0.00114194789816839,-0.00286481572767077,-0.00585628481353465
1.59,-0.000846129435458162,-0.00281329057981776,-0.00589399864854689
1.595,-0.000913978786335937,-0.00280560600142007,-0.00590537236821755
1.6,-0.00113009973289863,-0.0028923015883595,-0.00589894775642363
1.605,-0.00143411486084614,-0.00298986659877155,-0.00590402707214139
1.61,-0.00155620712557135,-0.00315983198738869,-0.00589790308724454
1.615,-0.00184970954926065,-0.00311724056685925,-0.00587834694608298
1.62,-0.00171430035963652,-0.00298342769961244,-0.0058944203710265
1.625,-0.00120316480036506,-0.00291575737564576,-0.00591703663699216
1.63,-0.00100969272549721,-0.00287144097008378,-0.00592782490508903
1.635,-0.00110579140030458,-0.00288041930376697,-0.00591887973067108
1.64,-0.000997106058968285,-0.00287628884385462,-0.0059092860194721
1.645,-0.00132217581253225,-0.00297000012703076,-0.00591273836407396
1.65,-0.00132932279364642,-0.00290539702998609,-0.00590027076316962
1.655,-0.00158749025031438,-0.00294689720122136,-0.00587162278954513
1.66,-0.00159881179433919,-0.00314782382591894,-0.00585680096356231
1.665,-0.00155266579005842,-0.0030906744252495,-0.00586482672970507
1.67,-0.00135843320878476,-0.00304216674362867,-0.00588271685372051
1.675,-0.00112652254251694,-0.00296938118911504,-0.00588111668033183
1.68,-0.00106825271857346,-0.00285812065374361,-0.00586987073179276
1.685,-0.00112616151438661,-0.0028494011950298,-0.00587495805751938
1.69,-0.00120391719087593,-0.0027799563128662,-0.0058629418410765
1.695,-0.00144027534522141,-0.00289570598252354,-0.0058244216925086
1.7,-0.00166809504271612,-0.00299833425694993,-0.00581497872791172
1.705,-0.00159521043431244,-0.00296706035924836,-0.00583155111801635
1.71,-0.00142648770947241,-0.00297290446804191,-0.0058461549388986
1.715,-0.00124315082018644,-0.00299310377510663,-0.00586907105621991
1.72,-0.00120440580361173,-0.00292149099567341,-0.00584591370842458
1.725,-0.00126192588978218,-0.00288861017607223,-0.00583930678822118
1.73,-0.00134189405885525,-0.00293006380303174,-0.00581750551141704
1.735,-0.00144268209882115,-0.00288663168201753,-0.00578110368069467
1.74,-0.0013022445512743,-0.00280896546091936,-0.00576014601461391
1.745,-0.00135025812780025,-0.00286427674129324,-0.00576744477665183
1.75,-0.00131426651720032,-0.00288865628385293,-0.00575865720079844
1.755,-0.00132350435091117,-0.00288746964859106,-0.00573436521883518
1.76,-0.00133379934282346,-0.0028856853484432,-0.00571525343559814
1.765,-0.00134409433619615,-0.00288390105636507,-0.00568089462787705
1.77,-0.00135438933103042,-0.00288211677235666,-0.00567301909515872
1.775,-0.00136468432732748,-0.00288033249641796,-0.00565218516122595
1.78,-0.0013749793250885,-0.00287854822854897,-0.0056457254646693
1.785,-0.00138527432431468,-0.00287676396874968,-0.0056304661785158
1.79,-0.00139556932500721,-0.00287497971702008,-0.00562868724573337
1.795,-0.00135465816670631,-0.0029867289818767,-0.00565110429698865
1.8,-0.00127007573597212,-0.00293068131769968,-0.00569540652580227
1.805,-0.00127959653016349,-0.00295066307269659,-0.00573894047836834
1.81,-0.00119904782805117,-0.00293372897567022,-0.0057603379499295
1.815,-0.00137895583687782,-0.00290442248708634,-0.00576001480547416
1.82,-0.00144664904985437,-0.00281529939504529,-0.00575729529825056
1.825,-0.00146716073766975,-0.00283608595828792,-0.00575461813353701
1.83,-0.00156073801052195,-0.00292052170891502,-0.00576501022605216
1.835,-0.00152252564001055,-0.0029024148113641,-0.00578570141616673
1.84,-0.0013438022979304,-0.00293595753943313,-0.00581696829825896
1.845,-0.00123384480245436,-0.00296563097726495,-0.00582177310314229
1.85,-0.0013930990721794,-0.00297863844695426,-0.00580842006565738
1.855,-0.00151777224126581,-0.00300304728126916,-0.00579748251023495
1.86,-0.00146069836989332,-0.00298974883132708,-0.0058008849991252
1.865,-0.00131674456580317,-0.00290074359318628,-0.00581604447531469
1.87,-0.00131312625017045,-0.00285547131709801,-0.00580942474230824
1.875,-0.00136569811037246,-0.00285449259992704,-0.0058230954681789
1.88,-0.00131862661227281,-0.00286124403152694,-0.00586053626652529
1.885,-0.00120473320026099,-0.00288475872468867,-0.00592943109728285
1.89,-0.00116508840180247,-0.00294853000367997,-0.00593780069073116
1.895,-0.0012525060181252,-0.00302214172207023,-0.00593793232460507
1.9,-0.00139350672967454,-0.00294989036987223,-0.00592319461733889
1.905,-0.00149639153961527,-0.00279588528370607,-0.00589039050989919
1.91,-0.00152161058364639,-0.00293638383449792,-0.00586342287541745
1.915,-0.00141026924235477,-0.00288611127308933,-0.0058512063634327
1.92,-0.0012842233886427,-0.00283881127741217,-0.00586459129579267
1.925,-0.00112848798988594,-0.00282567980923508,-0.00588897195436164
1.93,-0.000921124333389845,-0.00277456923974202,-0.00588578311784084
1.935,-0.000884585347134273,-0.00277629359279688,-0.00586430840841565
1.94,-0.00124425926325733,-0.00289262973036636,-0.00586679373653633
1.945,-0.00140689184537016,-0.00297188871751087,-0.00586311859160115
1.95,-0.00169109814090681,-0.00325209810725765,-0.00586160706602795
1.955,-0.0016186967396333,-0.00316294775235933,-0.00586753646241973
1.96,-0.00155765443337026,-0.00304099077374623,-0.00586644766426928
1.965,-0.00149935145396309,-0.00292076075775874,-0.00585659962855796
1.97,-0.00142551554335178,-0.00293606023474899,-0.00585522086280209
1.975,-0.00135168099728723,-0.0029513663049506,-0.00587154974563006
1.98,-0.00127784781531092,-0.00296667896836805,-0.00588638223002538
1.985,-0.000918195039208016,-0.00269825408497093,-0.00585953650551821
1.99,-0.00128850080180499,-0.00288827327325994,-0.0058277769153956
1.995,-0.00165146859720309,-0.00315027957845861,-0.00580530208107243
2,-0.00162808072239029,-0.00319491533863257,-0.00579154641080354
2.005,-0.00163607673642741,-0.00307465663769367,-0.00578885722675107
2.01,-0.00139196923090776,-0.00295294758074144,-0.00579672954702115
2.015,-0.000866128958070911,-0.00277339779575817,-0.0058176125082706
2.02,-0.000744772169116013,-0.00266005465569972,-0.00584232111535083
2.025,-0.000940726829614097,-0.00271190818497338,-0.00580925347737644
2.03,-0.00124623559034181,-0.00287371744355746,-0.00577221806081188
2.035,-0.00149902162227476,-0.00304321356895617,-0.00576075670944312
2.04,-0.00156503540487433,-0.00313658728020205,-0.005767370665184
2.045,-0.00186544031236537,-0.00296005066121148,-0.0057817118536242
2.05,-0.00169876066447004,-0.00294200939814704,-0.00578723620627491
2.055,-0.00115658209755018,-0.00283063935373859,-0.0057962603754459
2.06,-0.00057627508705403,-0.00260159521719372,-0.00580334040254487
2.065,-0.000513177052943852,-0.0023392693638891,-0.00577001026492968
2.07,-0.000559718798559088,-0.00206905783330145,-0.00571520319433785
2.075,-0.00071383828382267,-0.00172753037788002,-0.00569071530698047
2.08,-0.000979464091672073,-0.00129208302876011,-0.00567771540919426
2.085,-0.00106969856710288,-0.000604341903821929,-0.00574912993698197
2.09,-0.000613430455881916,0.000831013970010669,-0.00588044362630174
2.095,9.18149427579321e-05,0.00258755162499187,-0.00603733033771274
2.1,0.00142034675926952,0.0045900559182597,-0.00610509608174988
2.105,0.00272775451689344,0.00785037798149239,-0.00617084349109864
2.11,0.00367078527238137,0.0104592341420459,-0.0063298116880302
2.115,0.00416059315291434,0.013932490839626,-0.00651392193493322
2.12,0.00376414936799327,0.0173569943244693,-0.00672887512619513
2.125,0.00356121182440011,0.0208091771469934,-0.00694637998731965
2.13,0.00453945356948442,0.0243000453922181,-0.00713819942913295
2.135,0.00568337465703714,0.0274863817397681,-0.00723164891183501
2.14,0.00551578385505276,0.0308248113081126,-0.00717322833441936
2.145,0.00725295635081301,0.0337049891603479,-0.0070935787096853
2.15,0.00715668042943373,0.0360252284338005,-0.00714208307051617
2.155,0.00748206118352956,0.0391245807623878,-0.0071357724657893
2.16,0.00891749336726115,0.0409435920637132,-0.00688700346875425
2.165,0.00937241384239165,0.0426652276983265,-0.0069051657663455
2.17,0.00951801274971713,0.0443296302817263,-0.00659059977706316
2.175,0.0100848320278526,0.0452327367541283,-0.00613135689465567
2.18,0.0127811857518729,0.0472590513410162,-0.0060106392757173
2.185,0.0116798619999366,0.0501496302757702,-0.00571679925529367
2.19,0.0150489457413608,0.0510280666413255,-0.00561921528627269
2.195,0.0151534282428527,0.0522651250629232,-0.0054312936507124
2.2,0.0150907373534903,0.0545022892355116,-0.00523433664897175
2.205,0.0166878801391217,0.0553987277663204,-0.0050440795492436
2.21,0.0153165689988133,0.0558577261611476,-0.00495286967865038
2.215,0.0162486409258219,0.0565897004561871,-0.00474680785754218
2.22,0.0161480724459158,0.0572547028388366,-0.00481843064516259
2.225,0.0169997809385724,0.0581033330467571,-0.00469332205192638
2.23,0.0175576991984672,0.0586372142930507,-0.00445923130244875
2.235,0.0154831761226498,0.0588083074364026,-0.00438508531646529
2.24,0.0159746346196004,0.0598987649345523,-0.00418375977713368
2.245,0.0188096376479304,0.0593698082280579,-0.00407575937503489
2.25,0.0144972134386254,0.0598548057353148,-0.00396216257988847
2.255,0.014088202964956,0.0603155915213479,-0.00375067463998548
2.26,0.0134633303844713,0.0604080751042362,-0.00361819552395827
2.265,0.0133299122144685,0.0602985966517462,-0.00323715136672807
2.27,0.0134303136310235,0.0601373795344248,-0.00272333759213503
2.275,0.012875327522402,0.0606260305139137,-0.00255402951703499
2.28,0.0122913521207263,0.0605526362773804,-0.00202457198692328
2.285,0.0123635016080908,0.0604078411894733,-0.00155458726954194
2.29,0.013240203009827,0.0598485448849559,-0.00101797070782521
2.295,0.0124598630336602,0.0599145933437156,-0.000433493773277878
2.3,0.0119878348211503,0.0598865388378241,5.73123691196113e-05
2.305,0.011568705467948,0.0597534007295369,0.000402791771443379
2.31,0.0123437618598501,0.0602986928376749,0.000933069667142752
2.315,0.0116810430374882,0.0602100812904619,0.0012565511272886
2.32,0.0106721836029249,0.0602452133197477,0.00127113780121611
2.325,0.0107161705744847,0.060255820138982,0.00155967095275912
2.33,0.0114655212231259,0.0599814592886982,0.00176213617799344
2.335,0.0111388232776675,0.0601033012353101,0.00179295951649395
2.34,0.00975245460814211,0.0597105480772315,0.00186933713057006
2.345,0.011225659926448,0.0596210483780572,0.0020158515366079
2.35,0.0107265339335805,0.0588581852003063,0.00230684490203645
2.355,0.0102009735398524,0.0589862408764442,0.00261333905646551
2.36,0.0109168587931152,0.0586204695941904,0.00281451217811915
2.365,0.010847078985957,0.0583360814677123,0.00313581565665184
2.37,0.0111603247695218,0.0585408957147224,0.00359808239593412
2.375,0.0117397069763772,0.0587740396930191,0.0039249624789006
2.38,0.0111889013827314,0.0575631165435485,0.00420693462733747
2.385,0.0105451412240481,0.057563484560087,0.00466235048307529
2.39,0.00873526543236487,0.0563217971572348,0.00504058873661052
2.395,0.0103754456580161,0.0555346486772924,0.00515007225380486
2.4,0.0103560628735543,0.0555953481278952,0.00515172168400101
2.405,0.00869219605465745,0.0555393302552743,0.00519340783958686
2.41,0.00786431069374602,0.0549917857922957,0.00527173547167195
2.415,0.00665543925257391,0.0552860395397473,0.00539983922712762
2.42,0.00627060233715845,0.055243638329329,0.00552540710130008
2.425,0.0065114827371035,0.0551461896934389,0.00559508566473035
2.43,0.00613133549088618,0.054982690156189,0.00561968152097185
2.435,0.00553492398229978,0.0544591151588434,0.00576396882597378
2.44,0.00666484621708365,0.0542068713975703,0.00592386291490552
2.445,0.00699532934583339,0.0537427451620874,0.00624593906618413
2.45,0.0062852162486507,0.0540964960970704,0.00666845908015011
2.455,0.0069725052999622,0.0543189049139814,0.00706349478540897
2.46,0.00691506384951869,0.0535623535714953,0.00728812761102931
2.465,0.00559248897104738,0.0531534596088242,0.00749538133166971
2.47,0.00456336757304372,0.0525181779643079,0.00777973161703268
2.475,0.00390886790398097,0.0518675682000733,0.00800728012244119
2.48,0.00399225055966683,0.0525128209418141,0.00821055841397084
2.485,0.00463651312460164,0.0530768947938501,0.00828865850321592
2.49,0.00533159710571092,0.0534107334259511,0.00834521241776197
2.495,0.00525328241376503,0.052882551311246,0.00847501248158865
2.5,0.00447753474060189,0.0527604407383648,0.00861664090140212
2.505,0.00424317371489832,0.0526352808560529,0.00871294072061318
2.51,0.00323799887296135,0.0523100022102692,0.00889647043628387
2.515,0.00383929704643369,0.0516286433539588,0.00903380587132816
2.52,0.00462600379226145,0.0510426074289987,0.00911022722243118
2.525,0.00428056815383992,0.0511135765099154,0.00921022099720453
2.53,0.0038182285823077,0.0511952410898746,0.00936982658451586
2.535,0.00334425823515847,0.051027414733977,0.00969870805471619
2.54,0.00239953250162757,0.050609827368993,0.00998609183206252
2.545,0.00101113328739656,0.0496844260607067,0.0101444079132609
2.55,0.00163662046474877,0.0496031660785721,0.0102277852331117
2.555,0.00312308236621098,0.0484884666216355,0.0103233550253413
2.56,0.0029798408797398,0.0481119523288967,0.0104166149068778
2.565,0.00251740985137055,0.0479065756134936,0.0105098002153505
2.57,0.00256083103084568,0.0476910163976585,0.0106554042424701
2.575,0.00262192098785477,0.0476516974588864,0.0108352093307831
2.58,0.00247815771666107,0.0477502370306426,0.0110699607545174
2.585,0.00233439588495305,0.0478487803586595,0.011258419496777
2.59,0.0012660620382781,0.0470861659393036,0.0114400576874122
2.595,0.0018119393117685,0.0466411478013433,0.0116265346871656
2.6,0.00235754231456531,0.0461958263138808,0.011791664638256
2.605,0.00252026351995879,0.0455353546598337,0.0120205586425522
2.61,0.0016936180725304,0.0445430583003127,0.0122583640469765
2.615,0.00148494006101667,0.0444546659625434,0.0124773489684542
2.62,0.00143884595988472,0.0445809215540846,0.0126766809265651
2.625,0.00107742200566848,0.044866865803836,0.01307519047272
2.63,0.000519956768553026,0.0450112165678784,0.01341737793993
2.635,0.000174957614336909,0.0444269544220031,0.0136283617322251
2.64,2.54176076849302e-05,0.0432893131396662,0.0138880616944705
2.645,0.000351003446835155,0.0418958477950588,0.0142260135614899
2.65,0.000162457056922351,0.0415531003796751,0.0145767422843164
2.655,-0.000119109909726298,0.0415713987315236,0.014828775839711
2.66,-0.000379197234341186,0.0414220794738527,0.015071578430934
2.665,-0.000422976744908599,0.0412166954786801,0.0153521467866403
2.67,-0.00023874445150481,0.041489670602211,0.0155662749692933
2.675,9.30148767703655e-06,0.0418415006000883,0.0156291035179264
2.68,7.97905688542775e-05,0.0419087515482803,0.0153229849560679
2.685,-0.000460795871076004,0.0418587819265877,0.0151082094596998
2.69,-0.000785309514086583,0.042170187619096,0.0151168926425913
2.695,-0.00140558758864254,0.0412842331117577,0.0151824019218163
2.7,-0.00135749940910981,0.0428109293401042,0.0152037663635196
2.705,-0.000667797929563789,0.0429007229391176,0.0151587118770087
2.71,0.00122409149671581,0.041844196858978,0.0151110603415694
2.715,0.00249054614499292,0.0420209638665603,0.0151729137207004
2.72,0.00188910507659073,0.0426597336322426,0.015343285893196
2.725,0.00057686238508518,0.0430955844950528,0.0153054426683672
2.73,-0.000108776530557847,0.0430375290817567,0.0154686533872917
2.735,-0.000250122061320785,0.0424066885745604,0.0155460356104537
2.74,-0.000668806053192152,0.0419083008992306,0.0153918380295746
2.745,-0.000479057098677752,0.0423128037966901,0.0151859178388484
2.75,-0.000499097629181151,0.0432521199383124,0.0150390003821581
2.755,-0.000219557850063331,0.0433670646423812,0.015024166214205
2.76,0.000144963630243008,0.0431116540542534,0.0150575795743727
2.765,0.000230727854234806,0.0428513383737089,0.0148575807521398
2.77,-0.000298313867117733,0.0427626882814407,0.0145874550814589
2.775,-0.000696510966568786,0.0425089844178147,0.0144335877022606
2.78,-0.000930726459366077,0.0422354763503209,0.0144598815463683
2.785,-0.00117885154554087,0.0426989285364124,0.0145944132137742
2.79,-0.00112765359148888,0.042704448542363,0.0146820716058685
